name,district,street,address,lng,lat,multi_rent,high_rent,low_rent
御峰园,龙岗区,平湖街道,龙岗区凤凰大道与高原路交汇处东侧,114.142911,22.696863,42,46,51
嘉宝田花园一期,罗湖区,笋岗街道,罗湖区笋岗片区笋岗东路2008号,114.106342,22.560247,,87,
龙园龙凤雅居,龙岗区,布吉街道,罗湖区红岗路1299号,114.1055,22.591679,,69,
康宁医院职工宿舍,罗湖区,翠竹街道,罗湖区翠竹片区翠竹路1080号,114.125874,22.56756,66,,
香格名苑,南山区,南山街道,南山区棉山路,113.879937,22.494283,,89,
煜丰泽花园广场,龙华区,龙华街道,宝安区龙华街道龙观路415号,114.016002,22.664244,41,,
城市中心花园,龙岗区,横岗街道,龙岗区红棉一路与新贤街交汇处西侧,114.188926,22.649923,37,38,
金祥都市花园,罗湖区,清水河街道,罗湖区红岗路1168号,114.104863,22.58856,55,,
广物花园,南山区,蛇口街道,南山区工业七路与后海大道交汇处西北侧,113.929741,22.497383,82,,
御景东方花园,南山区,沙河街道,南山区白石洲白石路168号,113.964646,22.534109,125,131,
阳光海景豪苑,南山区,粤海街道,南山区高新中四道29号,113.929089,22.545405,,98,
中粮鸿云花园,宝安区,西乡街道,宝安区新城大道与西乡大道交汇处东侧,113.862833,22.582581,,63,
常兴广场,南山区,南头街道,南山区常兴路86号,113.91704,22.53614,,87,
慢性病防治医院住宅楼,罗湖区,翠竹街道,罗湖区翠竹片区布心路2021号,114.130175,22.575926,66,,
新中苑,福田区,沙头街道,福田区新洲九街319号,114.037611,22.527001,75,,
新世界上梅林家园,福田区,梅林街道,福田区梅华路98号,114.048099,22.567958,,83,
进出口公司宿舍,盐田区,海山街道,盐田区东和路37号,114.230898,22.554174,44,,
远洋新干线,龙岗区,龙岗街道,地铁3号线南联站A2出口,114.258738,22.721961,,43,
东深小区,罗湖区,黄贝街道,罗湖区沿河北路2022号,114.13924,22.567202,66,68,
壹方商业中心一期,宝安区,新安街道,前海中心区地铁1、5号线交汇处（区政府旁），新湖路与创业一路交汇处,113.881739,22.555049,,125,
市木材公司住宅楼,罗湖区,桂园街道,罗湖区桂园路10号,114.108697,22.551908,69,,
联投东方华府一期（商品住房）,宝安区,松岗街道,东方大道36号,113.85376,22.763568,,53,
美荔园,罗湖区,桂园街道,罗湖区红岭中路1018号,114.099983,22.549245,,86,
河南外贸大院,罗湖区,桂园街道,罗湖区桂园片区宝安南路1048号,114.106913,22.543145,61,,
理想家园,龙岗区,布吉街道,龙岗区罗岗路与岭北路交汇处西侧,114.121733,22.593007,,59,
世纪春城7号地块,龙华区,民治街道,宝安区民治街道民田路142号,114.03012,22.627844,,89,
奥林华府一期,龙岗区,龙城街道,龙岗区如意路396号,114.214737,22.706593,,44,
世纪春城6号地块,龙华区,民治街道,宝安区民治街道民田路142号,114.030549,22.629109,,71,
报社大院,福田区,华强北街道,福田区深南中路1014号,114.095794,22.544361,107,,
百丽湾花园,南山区,蛇口街道,南山区海月片区科苑南路与工业8路交汇处西南,113.936697,22.5024,,141,
海逸苑,南山区,粤海街道,南山区后海大道西侧东滨路北,113.926885,22.509089,76,,
海虹苑,南山区,蛇口街道,南山区蛇口海滨东路144号,113.920423,22.489642,74,,
新银座华庭,罗湖区,南湖街道,罗湖区春凤路3045号,114.114996,22.538231,,101,
新城市花园一期,龙华区,龙华街道,宝安区观澜大道与东环一路交汇处东北侧,114.016927,22.66703,48,,
半山语林公寓,南山区,桃源街道,南山区西丽珠光村,113.954742,22.575382,,108,
华滨大厦,宝安区,新安街道,宝安区翻身大道与上川一路交汇处东侧,113.882919,22.571092,54,,
桑达大厦,福田区,华强北街道,华发北路与振华路交汇处,114.084479,22.547542,,98,
深圳湾锦缎之滨,南山区,粤海街道,南山区高新南十一道与沙河西路交汇处西侧,113.948448,22.528823,,113,
蔚蓝海岸社区首期,南山区,粤海街道,南山区后海路东,113.929536,22.510021,,114,
振业城六七期,龙岗区,横岗街道,横岗镇六约村,114.175878,22.647318,38,42,
招商华侨城曦城六期,宝安区,西乡街道,宝安区西乡街道广深高速公路东侧,113.892068,22.603202,,,115
展远御珑苑,龙华区,民治街道,宝安区布龙路与华荣路交汇处南侧,114.016512,22.632658,,84,118
莱蒙水榭春天花园一期,龙华区,民治街道,人民南路和布龙路交汇处东南,114.018862,22.632143,,76,
华业玫瑰四季馨园二期,龙华区,民治街道,人民路,114.015431,22.62733,,91,
京基御景珑庭,宝安区,沙井街道,沙井西环路与新沙路交汇处附近,113.791902,22.735234,,45,
柏宁花园,南山区,粤海街道,科苑路与滨海大道交汇处,113.941864,22.522985,,246,
国香山翡翠华庭,龙岗区,南湾街道,龙岗区南湾街道,114.159437,22.616599,48,51,
海关宿舍一院,罗湖区,南湖街道,和平路1089号,114.11041,22.535851,69,,
泥岗西村,罗湖区,清水河街道,罗湖区泥岗村西街与金碧路交汇处东侧,114.09283,22.56974,80,,
汇景花园,南山区,粤海街道,南山区深南西路北侧,113.938362,22.543913,,90,
彩虹新都,福田区,福田街道,福田区彩田路3002号,114.063481,22.538462,,72,
聚宁山庄,南山区,桃源街道,西丽高尔夫球场内,113.978643,22.598165,84,,
泰然广场,福田区,沙头街道,福田区滨河大道南侧泰然广场703栋,114.0188,22.530852,86,,
南油生活A区,南山区,粤海街道,南山区建南路33号,113.922155,22.510407,80,80,
康乐花园五区,龙岗区,横岗街道,(龙岗区横岗)乐园路66号,114.188023,22.650893,42,,
梅林华天公寓,福田区,梅林街道,福田区林园东路32号,114.068395,22.571634,74,,
翠华花园,罗湖区,翠竹街道,罗湖区翠竹片区华丽路2046号,114.127313,22.558263,73,,
时代景苑三期,宝安区,福永街道,宝安区广深公路与永丰二路交汇处东北侧,113.82467,22.68295,,46,
恒安花园,宝安区,新安街道,宝安区新安街道洪浪南路3号,113.910483,22.572201,,73,
新时速嘉园,罗湖区,笋岗街道,罗湖区笋岗片区北站路13号,114.111143,22.562699,67,79,
可园六期,龙岗区,布吉街道,龙岗区京南路与育苗路交汇处东南侧,114.129766,22.600835,,61,
兰江山第花园二期,福田区,梅林街道,(福田区梅林)红岭北路3002号,114.008497,22.568407,,116,
慢城三期,龙岗区,布吉街道,深圳市龙岗区景芬路5号,114.122911,22.627575,48,53,
万科金域东郡,坪山区,坪山街道,龙岗区六甲片路与金丰大道交汇处东北侧,114.338134,22.708641,,39,
新风花园,罗湖区,东门街道,罗湖区立新路1号,114.115597,22.549456,81,,
南头新苑,南山区,南头街道,南山区水产公司1号,113.910942,22.533203,76,,
东和大厦,盐田区,海山街道,盐田区东和路39号,114.230344,22.553877,,52,
天鹅堡三期,南山区,沙河街道,南山区香山中路与侨城西街交汇处东北侧,113.976139,22.549283,,197,
佳华名苑,宝安区,新安街道,宝安中心区N1区,113.872804,22.566828,,98,
环卫大院,罗湖区,翠竹街道,罗湖区翠竹片区翠竹路1112号,114.125977,22.568243,68,,
三湘海尚花园一期,南山区,蛇口街道,南山区深圳湾口岸边防检查站,113.937574,22.506366,,162,
第五园一期,龙岗区,坂田街道,龙岗区五和南路与雅园路交汇处东侧,114.064544,22.617854,59,,87
大益广场,宝安区,西乡街道,宝安区共和工业路与西乡大道交汇处西侧,113.864196,22.582929,,59,
水榭花都二期,福田区,香蜜湖街道,福田区香梅路1063号,114.032893,22.551016,,193,
御海新苑二期,南山区,南头街道,南山区前海路3003号,113.909059,22.533161,93,,
育德佳园二期,南山区,粤海街道,南山区后海路东、登良路北。,113.928268,22.513514,,102,
东江豪苑,宝安区,新安街道,宝安区新安二路与宝民路交汇处东南侧,113.903806,22.558863,,55,
汉士达华庭一期,龙华区,观澜街道,宝安区观澜镇,114.066112,22.745964,,,77
中铁诺德公馆一期,龙岗区,坂田街道,深圳市龙岗区坂雪岗大道与永香路交汇处,114.070999,22.623378,,65,
德兴城,龙岗区,布吉街道,龙岗区吉华路与中兴路交汇处北侧,114.109493,22.611472,47,,
鼎太风华社区三期,南山区,南山街道,南山区前海路与创业路交汇处,113.905432,22.521139,,90,
鸿园居,罗湖区,翠竹街道,罗湖区翠竹片区布心路2037号,114.129167,22.57681,,86,
旺海怡苑,南山区,南头街道,南山区南头街100号,113.91292,22.539676,,91,
洪福雅苑,宝安区,新安街道,宝安区翻身路与创业一路交汇处南侧,113.888528,22.563611,,68,
蓝湾半岛社区,福田区,沙头街道,福田区福荣路20号,114.035111,22.518966,,96,
荔园阁一期,福田区,梅林街道,福田区梅林路新世界荔园阁一期,114.04618,22.569665,81,,
弘雅花园二期,宝安区,新安街道,宝安区宝民一路与上川路交汇处东侧,113.888774,22.574593,55,,
竹园小区,福田区,香蜜湖街道,福田区农林路与红荔西路交汇处西侧,114.011421,22.541949,89,,
华丽园,罗湖区,翠竹街道,罗湖区贝一路与翠竹路交汇处西北侧,114.123998,22.562699,73,75,
化工大院,罗湖区,翠竹街道,罗湖区翠竹片区田贝四路2号,114.12396,22.571426,69,,
食品公司住宅楼(北区),罗湖区,黄贝街道,罗湖区凤凰街58号,114.127904,22.552533,71,,
宝丽苑,龙岗区,布吉街道,龙岗区宝丽路96-8号,114.10738,22.598164,,45,
宝丽花园,龙岗区,布吉街道,龙岗区宝利路与西环路交汇处东南侧,114.104005,22.596728,37,,
湖景居,宝安区,新安街道,宝安区前进一路与新安二路交汇处西侧,113.905905,22.564473,,62,
万科四季花城六期,龙岗区,坂田街道,龙岗区五和南路与南坑路交汇处西北侧,114.052011,22.624047,56,57,59
万科四季花城七期,龙岗区,坂田街道,龙岗区五和南路与雅园路交汇处西北侧,114.05214,22.621392,53,56,58
国都花园(龙岗),龙岗区,布吉街道,龙岗区金利路与金鹏路交汇处东南侧,114.113077,22.608207,,41,
圣莫丽斯花园,龙华区,民治街道,宝安区玉龙路与南坪大道交汇处西北侧,114.023765,22.601013,79,84,140
日辉台花园,龙岗区,坂田街道,龙岗区坂雪岗大道与贝尔路交汇处东南侧,114.062834,22.643319,58,53,
阅山华府三期,龙岗区,龙城街道,龙岗区龙平西路与长兴北路交汇处北侧,114.242145,22.737275,,49,
万科四季花城五期,龙岗区,坂田街道,龙岗区平南铁路与布龙公路交汇处西南侧,114.049173,22.626511,59,63,
莲花山庄五村,龙岗区,布吉街道,龙岗区莲花路莲花山庄五村40号,114.106338,22.602576,,,52
怡苑阁,南山区,南山街道,常兴路2号,113.916952,22.528618,,69,
同创华著,龙华区,民治街道,龙华新区人民路与民塘路交汇处,114.019069,22.634239,,79,
大族云峰花园,龙岗区,坂田街道,永香路与坂雪岗大道交汇处坂田站A出口南800米,114.064489,22.623519,,59,
康达尔花园二期,龙岗区,布吉街道,龙岗区李朗大道与深惠公路交汇处西侧,114.132822,22.619569,,52,
皇城广场,福田区,福田街道,福田滨河大道与福田南路交汇处,114.070595,22.527748,,98,
松茂柏景湾公馆,宝安区,西乡街道,深圳·前海·宝源路·西湾红树林公园旁,113.835606,22.59049,,69,
鹏广达·四季公馆,盐田区,盐田街道,明珠大道鹏广达四季名门,114.245871,22.591898,,67,
东埔海景花园三期,盐田区,海山街道,步行街1号,114.23263,22.550312,,68,
玖悦雅轩,宝安区,新安街道,新安街道前进一路,113.899372,22.572734,,82,
泰富华庭,坪山区,坪山街道,龙岗区建设路47号,114.341381,22.692173,,29,
东部翠海轩,盐田区,海山街道,盐田区云汉路1号,114.23786,22.565474,,65,
金地塞拉维花园,龙华区,观湖街道,宝安区观澜镇,114.053648,22.697086,54,51,57
万科东海岸四期,盐田区,梅沙街道,盐田区盐坝高速公路与内环路交汇处西北侧,114.297478,22.606552,,54,65
润恒尚园,宝安区,西乡街道,深圳市宝安区新湖路与碧海湾高尔夫交汇处,113.851467,22.587202,,66,
蓝钻风景花园,龙岗区,宝龙街道,龙岗区翠龙路与金龙一路交汇处东侧,114.311163,22.700304,,34,
联美新天地华府,龙岗区,布吉街道,龙岗大道,114.127454,22.609707,,65,
深福保经济适用房,福田区,福保街道,福田区桂花路与海红道交汇处西南侧,114.046674,22.511513,,102,
翠景居,宝安区,西乡街道,宝安区宝田一路与宝民一路交汇处南侧,113.871568,22.592349,59,56,
红桂一街8号大院,罗湖区,桂园街道,罗湖区红桂路与红桂一街交汇处南侧,114.100893,22.551419,64,,
中粮云景花园南区,光明区,马田街道,松白路与金安路交汇处(近公明汽车站),113.882848,22.778618,,48,
红树西岸花园,南山区,沙河街道,南山区深湾一路3号,113.96094,22.525267,,165,
中海阳光玫瑰园,南山区,南山街道,南山区前海路与港湾大道交汇处东侧,113.891313,22.505676,,97,
海珑华苑,罗湖区,黄贝街道,罗湖区凤凰路193号,114.127441,22.549512,,78,
好年华大厦,罗湖区,东门街道,罗湖区立新路68号,114.114223,22.550858,,101,
银翠苑,罗湖区,清水河街道,罗湖区银湖路金湖一街49号,114.077331,22.579618,,68,
东湖丽苑,罗湖区,翠竹街道,罗湖区翠竹片区爱国路3001号,114.132089,22.563294,72,,
贝丽南商住楼,罗湖区,翠竹街道,罗湖区翠竹片区贝丽南路40号,114.122389,22.564757,66,,
泊林花园,罗湖区,翠竹街道,罗湖区文锦北路与布心路交汇处东南侧,114.120425,22.574434,,109,
廊桥花园,福田区,福田街道,皇岗路与百合路交界东南,114.068079,22.525928,,115,
东部华侨城天麓六区,盐田区,盐田街道,盐田区盐田山片区东部华侨城天麓六区,114.276802,22.629239,,,120
倚山时代雅居,盐田区,盐田街道,盐田东海片区南园路,114.259064,22.59295,,91,
千林山居一期,龙岗区,龙岗街道,龙岗区朱古石路与连心路交汇处北侧,114.225016,22.752912,36,37,50
南威中心,龙岗区,南湾街道,龙岗区步沙路与南新路交汇处西南侧,114.139028,22.607742,32,,
红岭集团大院,罗湖区,桂园街道,罗湖罗湖区宝安南路与红桂路,114.103091,22.552174,72,80,
碧桐湾,盐田区,沙头角街道,盐田区沙深路106号,114.223622,22.553168,,69,
碧桐海苑,盐田区,海山街道,盐田区梧桐路1051号,114.232136,22.56245,,63,
凤凰雅居,宝安区,西乡街道,宝安区前进二路与宝田一路交汇处西北侧,113.87123,22.59765,,73,
蓝色海月居,盐田区,海山街道,盐田区梧桐路1018号,114.235867,22.564172,,54,
星海名城六期,南山区,南头街道,南山区前海路3101号,113.907095,22.541848,,100,
美景花园,光明区,光明街道,宝安区晨光西路与塘明公路交汇处东北侧,113.937739,22.758721,37,,
鸿隆世纪广场,罗湖区,桂园街道,罗湖区桂园片区和平路3001号,114.109273,22.546051,,82,
旭景佳园三期,龙岗区,坂田街道,龙岗区坂田南路与虎山路交汇处东南侧,114.067251,22.625147,54,63,
新华住宅楼,福田区,园岭街道,福田区笋岗路1009号,114.097981,22.557694,83,,
