districtname,zoneName,communityName,communityId,multiRent,highRent,lowRent
南山区,桃源街道,科大雅苑,3111,,115,
罗湖区,清水河街道,红岗大厦,1087,,56,
宝安区,新安街道,欣荣苑,2545,,54,
南山区,蛇口街道,海昌大厦,3134,98,,
南山区,粤海街道,海晖大厦,3135,,85,
南山区,沙河街道,深云村,3352,,89,
福田区,福田街道,星河国际花园,2580,,123,
大鹏新区,大鹏街道,鹏海苑,2195,36,,
南山区,南头街道,南海台大厦,3072,,92,
罗湖区,桂园街道,华瑞大厦,1116,,86,
福田区,梅林街道,汇龙花园,3628,87,,
罗湖区,翠竹街道,海洋大厦（商品住房）,3948,,93,
罗湖区,清水河街道,金祥佳园,1117,,64,
福田区,园岭街道,岭尚时代园,2850,,102,
南山区,蛇口街道,海湾花园,3112,70,,100
南山区,南山街道,海王大厦,3113,,76,
宝安区,新安街道,宝海花园,2581,57,,
宝安区,新安街道,富源滨海春城,2582,,58,
宝安区,新安街道,富源花园,2583,56,61,
宝安区,新安街道,富铭花园,2584,61,,
罗湖区,翠竹街道,安全局大院(西区),3972,65,,
福田区,梅林街道,梅安居,3532,94,,
罗湖区,东门街道,东门天地大厦,1055,,92,
南山区,粤海街道,深南花园,3073,,79,
罗湖区,黄贝街道,华丽西村,1056,65,,
宝安区,新安街道,宝雅花园,3622,61,60,
罗湖区,翠竹街道,美思苑大厦,1118,,77,
福田区,南园街道,汇港名苑,2178,,97,
龙岗区,平湖街道,同创新作居,570,,49,
龙华区,龙华街道,弘诚阁,1276,47,,
南山区,招商街道,金竹园小区,4046,91,,
福田区,梅林街道,梅兴苑,3683,75,,
龙岗区,横岗街道,港信达银信广场（商品住房）,534,,57,
南山区,招商街道,海月华庭,3114,,118,
南山区,招商街道,海月花园一期,3588,106,100,
福田区,香蜜湖街道,恒星园,2851,,106,
南山区,粤海街道,海岸明珠园,3136,,115,
南山区,粤海街道,海文花园,4058,111,102,
南山区,桃源街道,郁金香家园,3314,,88,
龙岗区,横岗街道,恒地悦山湖花园,822,,50,
龙岗区,龙城街道,公园大地八期,4214,,50,
宝安区,西乡街道,华侨城曦城,2231,,,167
盐田区,梅沙街道,东部华侨城天麓五区,3552,,,151
南山区,南山街道,鸿瑞花园一期,3074,,94,
龙岗区,横岗街道,信义御城豪园（商品住房）,4109,,60,
龙华区,民治街道,世纪春城8号地块,1014,,81,
南山区,蛇口街道,海伴雅居,3075,,98,
南山区,蛇口街道,招东小区,3149,71,77,
宝安区,西乡街道,安泰花园,2308,70,,
宝安区,西乡街道,湾上六座花园,3614,,82,
龙岗区,布吉街道,倚龙华庭,1426,,66,
龙岗区,龙城街道,紫薇苑一期,816,41,,
龙岗区,龙城街道,非凡空间阁,817,,52,
南山区,粤海街道,豪方现代豪园,3150,,94,
福田区,沙头街道,新洲花园,2533,80,75,
南山区,粤海街道,海珠城,3115,,89,
罗湖区,清水河街道,金湖花园C区,1365,61,,
龙华区,福城街道,玺园,1490,58,,
罗湖区,东门街道,东方颐园,1088,,108,
南山区,招商街道,金竹园大厦,3116,74,81,
宝安区,新安街道,宝佳苑,2534,71,,
宝安区,新安街道,宝新花园,3510,64,,
南山区,招商街道,海上世界双玺花园三期,3579,,185,
罗湖区,东门街道,景阳西,1368,63,,
宝安区,航城街道,润科华府一二期,1975,,54,
宝安区,新安街道,TATA公寓,2048,,73,
龙岗区,龙岗街道,传麒尚林二期,4217,,43,
南山区,粤海街道,英伦名苑三期,3317,,100,
南山区,招商街道,联合医院住宅楼,3318,89,,
宝安区,新安街道,威文大厦,2073,,58,
福田区,香蜜湖街道,明福居,3636,,104,
南山区,南山街道,雷圳碧榕湾海景花园,3499,,94,
南山区,粤海街道,青春家园,3076,,99,
龙华区,民治街道,绿景香颂花园,1356,,83,
南山区,西丽街道,松坪水居,3423,71,,
南山区,粤海街道,博海名苑,3078,,151,
南山区,南头街道,友邻公寓,3079,,131,
福田区,福田街道,华明楼,2075,,80,
南山区,沙河街道,香山里花园二期,3323,,117,
罗湖区,清水河街道,兴芙楼,1358,47,,
罗湖区,翠竹街道,百仕达花园一期,1167,91,92,
罗湖区,东湖街道,翡翠园山湖居二期,1661,,69,
龙岗区,布吉街道,万科红悦花园,1081,,79,
龙岗区,横岗街道,怡美山庄,814,43,39,
罗湖区,南湖街道,钻石时代公寓,1654,,120,
南山区,粤海街道,电力花园一期,3151,,93,
南山区,南山街道,南油百富大厦,3152,,108,
南山区,南山街道,南油福临苑,3153,,107,
福田区,莲花街道,景西大厦,2076,,78,
罗湖区,黄贝街道,文锦花园,1154,72,,
龙岗区,园山街道,水晶之城四期,828,42,35,
福田区,福保街道,帝涛豪园,2179,,81,
福田区,福保街道,帝港海湾豪园,2180,,88,
罗湖区,南湖街道,文星花园,1058,54,,
福田区,沙头街道,泰然泰康轩,2183,,119,
福田区,华强北街道,现代之窗大厦,2184,,112,
福田区,华富街道,现代苑,537,,78,
福田区,福田街道,瑞昌大厦,2185,,95,
福田区,福田街道,彩田医院宿舍,4281,72,,
福田区,莲花街道,彩田居,3449,,89,
福田区,梅林街道,东梅住宅楼,4304,,78,
福田区,福保街道,居雅苑,2079,,80,
福田区,福田街道,华轩大厦,2587,,85,
福田区,园岭街道,红岭中学住宅楼,4280,88,,
南山区,南山街道,山海美域花园,3086,,92,
龙岗区,龙城街道,阳光天健城,820,,52,
南山区,招商街道,花果山大厦,3117,,77,
福田区,莲花街道,宏威花园,2535,78,,
南山区,沙河街道,松山村,4155,98,,
福田区,福田街道,星河世纪大厦,3625,,139,
罗湖区,翠竹街道,新丰大厦,1090,,58,
龙华区,龙华街道,龙泉花园,1575,48,,
罗湖区,翠竹街道,水贝供电局大院,1091,71,,
南山区,桃源街道,龙辉花园,3324,69,,
罗湖区,黄贝街道,新秀村南区,1009,58,,
南山区,西丽街道,西丽山庄,4158,,,200
宝安区,新安街道,新锦安雅园一期,3404,,65,
南山区,南山街道,阳光棕榈园一期,3448,85,89,
福田区,莲花街道,景林花园,2232,76,,
龙华区,民治街道,世纪春城一期,1156,57,53,
南山区,招商街道,雍景湾花园,3177,,139,
罗湖区,黄贝街道,汇鑫花园,3958,,86,
龙岗区,横岗街道,新亚洲广场,823,,38,
罗湖区,翠竹街道,怡泰大厦,1443,,72,
南山区,南头街道,时代骄子大厦,3319,,104,
罗湖区,南湖街道,金鼎大厦,1655,,93,
南山区,粤海街道,朗景园,2708,,109,
罗湖区,南湖街道,高嘉大厦,766,,65,
罗湖区,南湖街道,长丰苑,1720,,91,
南山区,南头街道,嘉南美地,3080,,88,
南山区,南山街道,四达大厦,3081,,92,
龙华区,民治街道,潜龙花园,562,61,56,
龙岗区,龙城街道,园景花园,698,,30,
福田区,福田街道,时代星居,2250,,83,
龙华区,民治街道,盛铭居,1112,57,,
南山区,招商街道,水湾源华后海综合楼,3130,84,,
南山区,蛇口街道,广博星海华庭,3131,,103,
龙华区,龙华街道,绿茵华庭,1113,48,,
福田区,福保街道,金地翠园,2544,,115,
龙华区,龙华街道,桦润馨居C区,1656,53,,
南山区,沙河街道,纯水岸十三期,3440,,,260
罗湖区,黄贝街道,锦秀新村,1151,64,,
南山区,招商街道,四海小区,3054,100,,
福田区,香蜜湖街道,宝能城市公馆一二期,4294,,135,
南山区,蛇口街道,金色海琴苑,4048,,95,
宝安区,西乡街道,香缇湾花园,3668,,81,
福田区,梅林街道,栖棠映山花园,2804,,136,
罗湖区,莲塘街道,莲塘供水公司住宅楼,815,48,,
罗湖区,莲塘街道,东和住宅楼,1556,59,,
南山区,沙河街道,天鹅堡一期,3084,,100,
福田区,莲花街道,景田西,3638,80,,
南山区,南头街道,西海明珠花园,3158,,107,
龙岗区,龙岗街道,龙禧雅苑,813,,38,
宝安区,福海街道,御景水岸花园,2071,77,56,70
南山区,招商街道,文竹园小区,4042,88,,
罗湖区,黄贝街道,锦上花家园,1152,,89,
福田区,莲花街道,惠翔苑,3233,69,,
南山区,粤海街道,西海湾花园,3154,,104,
福田区,福田街道,福宁居,3618,82,,
宝安区,松岗街道,松涛花园,2536,34,,
罗湖区,清水河街道,龙园山庄,3966,52,52,
宝安区,新安街道,海天花园,2539,62,,
宝安区,新安街道,泰华苑,2540,65,,
福田区,沙头街道,星河雅居,2541,,81,
龙岗区,横岗街道,雅景苑一期,819,,44,
南山区,蛇口街道,海莉园,3159,63,,
福田区,园岭街道,园中花园,2080,,91,
龙华区,民治街道,卓能雅苑,1500,,63,
南山区,南山街道,现代城华庭,3178,,87,
福田区,华强北街道,地质局大院,2537,95,,
福田区,梅林街道,振业梅苑,2538,84,,
南山区,蛇口街道,恒裕滨城花园一期,3320,,171,
罗湖区,桂园街道,海关生活区(桂圆),1355,70,74,
龙华区,龙华街道,华源大厦,1441,43,,
福田区,华强北街道,华新村东区,2697,74,,
福田区,香蜜湖街道,星逸居,2542,,85,
龙华区,民治街道,世纪春城三期,1357,,61,
福田区,南园街道,河畔明居,3739,,74,
龙岗区,龙城街道,东方沁园一期,597,,31,
南山区,蛇口街道,雷公岭住宅区,3321,80,,
南山区,桃源街道,皇庭香格里花园,3118,,108,
福田区,福田街道,景福大厦,2069,,79,
龙华区,民治街道,馨园一期,1019,54,,
福田区,园岭街道,园东花园,2070,,96,
福田区,沙头街道,金地花园,3419,73,,
福田区,沙头街道,金域蓝湾,2187,,102,
罗湖区,莲塘街道,畔山花园,1621,52,,
福田区,福保街道,物业时代新居,2188,84,82,
福田区,莲花街道,景田翠景园,3206,,86,
罗湖区,黄贝街道,大澎花园,1114,68,74,
福田区,园岭街道,园岭新村,2696,80,79,
南山区,南头街道,前海华庭,3077,,102,
福田区,莲花街道,宏浩花园,3637,,89,
福田区,梅林街道,山水居,3540,,90,
南山区,沙河街道,纯水岸五期,3082,,,298
南山区,西丽街道,学子荔园,3083,94,,
龙华区,龙华街道,万家园,1111,42,,
福田区,沙头街道,嘉洲华苑,2077,,89,
罗湖区,黄贝街道,朗钜御风庭,1277,,104,
罗湖区,清水河街道,金祥悦园,1020,,61,
龙华区,民治街道,潜龙鑫茂花园B区,1627,,81,
南山区,南头街道,南头花园永发楼,3085,79,,
福田区,香蜜湖街道,嘉园小区,2078,,97,
南山区,南山街道,鸿瑞花园二期,3132,,97,
罗湖区,清水河街道,红岗东村,1115,56,,
南山区,粤海街道,纯海岸雅居,3060,,122,
南山区,蛇口街道,维园大厦,3666,,76,
福田区,梅林街道,东方富苑,2074,,81,
福田区,梅林街道,润裕苑,3810,72,,
南山区,桃源街道,西湖林语名苑,3155,,89,
福田区,福田街道,福岗园,3384,,105,
龙岗区,宝龙街道,和盛五十府,1010,,39,
龙岗区,龙岗街道,桑泰龙樾府,1491,,37,
南山区,蛇口街道,翡翠海岸花园,3157,,172,
福田区,莲花街道,时尚新天地名苑,2181,,117,
福田区,华富街道,城市绿洲花园,4186,,112,
福田区,莲花街道,城市花园(福田),2182,93,86,
龙华区,福城街道,银河新村,1721,27,,
南山区,粤海街道,豪方花园,4076,89,,
福田区,沙头街道,建发住宅楼,2588,78,,
南山区,南山街道,阳光华艺大厦,3160,,150,
罗湖区,清水河街道,海宝阁,1643,53,,
罗湖区,清水河街道,碧清园,1465,,75,
福田区,福田街道,桐林公寓,2186,,134,
南山区,蛇口街道,绿海湾花园,3061,,165,
罗湖区,清水河街道,颐园别墅二期,1021,,,143
南山区,沙河街道,天鹅堡二期,3109,,119,
宝安区,新安街道,兴华阁,2081,57,,
宝安区,新安街道,华安苑,2082,49,,
龙岗区,宝龙街道,顺泽阳光公馆,1140,,42,
罗湖区,黄贝街道,龙景花园,1153,,57,
南山区,南山街道,阳光花地苑,3156,,109,
南山区,沙河街道,燕栖楼,3383,,113,
罗湖区,黄贝街道,口岸住宅小区,1453,67,,
南山区,桃源街道,德意名居一期,4045,,95,
福田区,沙头街道,怡和楼,3527,87,,
龙岗区,龙城街道,公园大地九期,4200,,55,57
宝安区,新安街道,玖悦雅轩,2616,,82,
盐田区,海山街道,东埔海景花园三期,2877,,68,
盐田区,盐田街道,鹏广达·四季公馆,3068,,67,
宝安区,西乡街道,松茂柏景湾公馆,3451,,69,
福田区,福田街道,皇城广场,2221,,98,
龙岗区,布吉街道,康达尔花园二期,1384,,52,
龙岗区,坂田街道,大族云峰花园,1431,,59,
龙华区,民治街道,同创华著,1793,,79,
南山区,南山街道,怡苑阁,3066,,69,
罗湖区,南湖街道,海关宿舍一院,4226,69,,
龙岗区,南湾街道,国香山翡翠华庭,1367,48,51,
南山区,粤海街道,柏宁花园,3325,,246,
宝安区,沙井街道,京基御景珑庭,3144,,45,
龙华区,民治街道,华业玫瑰四季馨园二期,953,,91,
龙华区,民治街道,莱蒙水榭春天花园一期,4219,,76,
龙华区,民治街道,展远御珑苑,934,,84,118
龙华区,龙华街道,幸福城润园二期,1425,,67,
盐田区,梅沙街道,万科东海岸四期,2234,,54,65
龙华区,观湖街道,金地塞拉维花园,629,54,51,57
盐田区,海山街道,东部翠海轩,2233,,65,
宝安区,西乡街道,招商华侨城曦城六期,4284,,,115
龙岗区,横岗街道,振业城六七期,697,38,42,
南山区,粤海街道,蔚蓝海岸社区首期,2005,,114,
罗湖区,黄贝街道,新兴村,1606,63,,
南山区,粤海街道,南油生活B区,3792,94,,
南山区,南头街道,四季丽晶公寓,3793,,130,
罗湖区,清水河街道,鲜花公司综合楼,1520,65,,
南山区,蛇口街道,阳光海滨花园,2997,,153,
龙华区,观澜街道,观澜湖比佩亚大宅,936,65,,76
罗湖区,东湖街道,太白居,1200,70,69,
罗湖区,东门街道,八达商城,935,91,,
南山区,粤海街道,科技园住宅小区,4084,98,105,
龙岗区,南湾街道,桂芳园一期,1070,58,,
龙岗区,南湾街道,南和花园,572,31,,
福田区,莲花街道,莲花北,3814,81,,
罗湖区,莲塘街道,电信宿舍,1479,52,,
福田区,香蜜湖街道,东方园博苑,2740,,141,
南山区,沙河街道,深圳湾畔花园,3786,,103,
盐田区,海山街道,东和附楼,3435,,61,
福田区,南园街道,福滨南村,3746,83,,
福田区,福保街道,益田名园,3724,,89,
南山区,南山街道,招商领玺家园,3445,,94,
福田区,香蜜湖街道,深业中城,3680,,119,
罗湖区,桂园街道,供电局小区,3946,67,,
龙岗区,龙城街道,公园大地四期,4203,,52,57
宝安区,新桥街道,博林君瑞花园,4282,,47,
罗湖区,东门街道,翠园街五巷,1366,69,,
罗湖区,东门街道,北效小区,1483,73,,
罗湖区,清水河街道,笋岗中学住宅楼,4125,57,,
罗湖区,清水河街道,金湖花园A区,1362,75,69,
罗湖区,清水河街道,金湖花园B区,1243,74,,
宝安区,西乡街道,桃源居十七区,2049,,51,
罗湖区,南湖街道,向西雍睦豪庭,1547,,106,
龙岗区,龙城街道,御景蓝湾公馆,877,47,52,
罗湖区,桂园街道,宝丽大厦,1363,,86,
龙岗区,龙城街道,佳兆业未来城,4258,,41,
南山区,粤海街道,后海名苑居北区,579,106,,
罗湖区,清水河街道,金华阁,1482,56,,
宝安区,西乡街道,松茂御龙湾雅苑二期,2020,,85,
龙华区,大浪街道,荟港尊邸二期,1549,,73,
南山区,南头街道,南头花园中南苑,3444,84,,
龙岗区,横岗街道,丽晶中心,1053,,53,
龙岗区,龙城街道,公园大地七期,4202,,54,
龙岗区,龙城街道,公园大地六期,4201,,57,
盐田区,盐田街道,东部华侨城天麓九区,2878,,,153
罗湖区,黄贝街道,靖轩豪苑,1236,,97,
南山区,南头街道,南头花园,3351,89,,
龙岗区,横岗街道,东城中心花园三期（商品住房）,1685,,62,
龙岗区,布吉街道,康达尔花园三期,1385,,53,
龙岗区,龙城街道,喜福汇,1082,,38,
龙华区,观湖街道,奥宸观壹城华府,930,,53,
宝安区,新安街道,文汇花园,4140,59,,
南山区,招商街道,蛇口花园城三期,3236,105,110,
龙岗区,龙城街道,华策中心城,4207,,43,52
龙岗区,布吉街道,万科红三期,1364,,82,
龙华区,民治街道,新彩苑,1139,,87,
福田区,福田街道,辛盛苑,4266,73,,
坪山区,坪山街道,泰富华庭,4007,,29,
罗湖区,东门街道,东兴大厦,1907,72,,
罗湖区,清水河街道,金华金怡阁,1742,58,,
南山区,沙河街道,纯水岸一期,3307,107,118,240
福田区,梅林街道,万泽云顶尚品花园二期,3745,,130,
南山区,粤海街道,京光海景花园,3791,,85,
光明区,光明街道,金城大第花园三期,2627,,72,
盐田区,沙头角街道,梧桐苑,2222,59,,
南山区,南头街道,仓前锦福苑,2996,96,82,
龙岗区,龙城街道,悦城花园三期,851,,50,
宝安区,新安街道,岭下花园,2298,54,,
盐田区,盐田街道,海川阁,2087,,58,
宝安区,沙井街道,拾悦里雅居,3570,,47,
罗湖区,东门街道,城东小区,1359,71,,
罗湖区,东门街道,奥康德大厦,777,63,,
宝安区,新安街道,弘雅花园五期雅景居,4268,57,,
罗湖区,翠竹街道,蓝馨苑,1340,,102,
福田区,华强北街道,都会100大厦,2091,,127,
宝安区,新安街道,建安新村,2092,61,,
大鹏新区,大鹏街道,名墅海景度假村,4001,,,25
宝安区,新安街道,弘雅花园三期,2093,50,55,
罗湖区,莲塘街道,小鹏兴花园,676,62,,
宝安区,新安街道,泰华俊庭,2257,,87,
福田区,莲花街道,景发花园,2019,77,78,
南山区,粤海街道,翠岭居,2758,94,,
南山区,招商街道,翠薇园住宅楼,2759,87,85,
龙华区,民治街道,骏景华庭,781,,66,
南山区,南头街道,秀林新居,2731,,98,
龙岗区,龙城街道,尚景花园,789,30,33,
福田区,香蜜湖街道,熙园,2266,179,151,
福田区,福田街道,海滨广场(福田),2299,,80,
南山区,粤海街道,蔚蓝海岸社区三期,2736,,112,
罗湖区,黄贝街道,食品公司住宅楼(北区),778,71,,
罗湖区,翠竹街道,化工大院,942,69,,
罗湖区,翠竹街道,华丽园,1433,73,75,
福田区,香蜜湖街道,竹园小区,3720,89,,
宝安区,新安街道,弘雅花园二期,2094,55,,
福田区,梅林街道,荔园阁一期,3273,81,,
福田区,沙头街道,蓝湾半岛社区,3728,,96,
宝安区,新安街道,洪福雅苑,2258,,68,
南山区,南头街道,旺海怡苑,2760,,91,
罗湖区,翠竹街道,鸿园居,977,,86,
南山区,南山街道,鼎太风华社区三期,2761,,90,
福田区,南园街道,水畔紫云阁,2259,,98,
福田区,莲花街道,安居苑(莲花),4271,,72,
盐田区,盐田街道,东海龙腾公寓,2852,42,,
