name,district,street,address,lng,lat,single_room,one_bed,two_bed,three_plus
油园新村,龙华区,龙华街道,龙华区龙华街道松和社区油园新村,114.037341,22.644819,713,1095,1690,2128
汇食街小区,龙华区,龙华街道,龙华区龙华街道松和社区汇食街小区,114.029745,22.645715,716,1099,1696,2136
下油松新村,龙华区,龙华街道,龙华区龙华街道松和社区下油松新村,114.031975,22.647514,637,978,1508,1899
下油松别墅区,龙华区,龙华街道,龙华区龙华街道松和社区下油松别墅区,114.033362,22.646592,657,1009,1557,1961
下油松D区,龙华区,龙华街道,龙华区龙华街道松和社区下油松D区,114.034806,22.647305,648,995,1535,1933
下油松C区,龙华区,龙华街道,龙华区龙华街道松和社区下油松C区,114.033828,22.645313,692,1062,1638,2063
下油松B区,龙华区,龙华街道,龙华区龙华街道松和社区下油松B区,114.034512,22.646007,672,1032,1592,2005
锦绣新村,龙华区,龙华街道,龙华区龙华街道和联社区锦绣新村,114.019657,22.663592,773,1187,1832,2306
玉律二区,光明区,玉塘街道,光明区玉塘街道玉律社区玉律二区,113.889015,22.71993,503,772,1190,1499
马坜围仔村,龙华区,观澜街道,龙华区观澜街道新澜社区马坜围仔村,114.045706,22.717715,487,747,1153,1451
陂老村,龙华区,观澜街道,龙华区观澜街道大富社区陂老村,114.035862,22.749415,439,674,1039,1309
陂新村,龙华区,观澜街道,龙华区观澜街道大富社区陂新村,114.028306,22.751522,392,602,928,1169
溪头村,宝安区,松岗街道,宝安区松岗街道溪头社区溪头村,113.830367,22.781466,439,674,1040,1310
潭头四村,宝安区,松岗街道,宝安区松岗街道潭头社区潭头四村,113.842308,22.752388,439,674,1039,1309
潭头三村,宝安区,松岗街道,宝安区松岗街道潭头社区潭头三村,113.837974,22.749519,506,777,1198,1509
潭头二村,宝安区,松岗街道,宝安区松岗街道潭头社区潭头二村,113.834852,22.752453,530,814,1255,1581
水围村,龙华区,观澜街道,龙华区观澜街道库坑社区水围村,114.029088,22.741815,417,640,987,1243
俄地吓旧村,龙华区,观澜街道,龙华区观澜街道广培社区俄地吓旧村,114.078326,22.733259,480,736,1136,1431
中心老村,龙华区,观澜街道,龙华区观澜街道库坑社区中心老村,114.031506,22.738488,479,736,1136,1430
郭吓新村,龙华区,龙华街道,龙华区龙华街道华联社区郭吓新村,114.013055,22.667237,741,1138,1756,2211
东埔龙新村,龙华区,龙华街道,龙华区龙华街道富康社区东埔龙新村,114.040617,22.658848,653,1002,1545,1946
城外居民小组,坪山区,坑梓街道,坪山区坑梓街道秀新社区城外居民小组,114.375348,22.741342,345,530,817,1029
中心新村,龙华区,观澜街道,龙华区观澜街道库坑社区中心新村,114.028551,22.741187,440,675,1041,1311
新围老村,龙华区,观澜街道,龙华区观澜街道库坑社区新围老村,114.031918,22.73696,429,659,1016,1280
围仔老村,龙华区,观澜街道,龙华区观澜街道库坑社区围仔老村,114.033799,22.73807,442,678,1046,1317
围仔新村,龙华区,观澜街道,龙华区观澜街道库坑社区围仔新村,114.036746,22.737018,510,783,1208,1521
源盛新村小区,龙岗区,宝龙街道,龙岗区宝龙街道龙东社区源盛新村小区,114.285506,22.717448,495,759,1171,1475
围角居民小组,坪山区,坑梓街道,坪山区坑梓街道沙田社区围角居民小组,114.404483,22.775538,337,517,797,1004
新开居民小组,坪山区,龙田街道,坪山区龙田街道竹坑社区新开居民小组,114.388061,22.713948,415,637,982,1237
下廖居民小组,坪山区,坑梓街道,坪山区坑梓街道沙田社区下廖居民小组,114.394902,22.76784,344,528,815,1026
锦鲤二村,龙华区,观湖街道,龙华区观湖街道润城社区锦鲤二村,114.04245,22.704499,475,729,1124,1416
锦鲤一村,龙华区,观湖街道,龙华区观湖街道润城社区锦鲤一村,114.041502,22.706753,480,737,1137,1432
山仔新村(五区新村),龙华区,观湖街道,龙华区观湖街道润城社区山仔新村(五区新村),114.042799,22.713737,485,744,1148,1446
岗头陈屋村,龙华区,观湖街道,龙华区观湖街道观城社区岗头陈屋村,114.054796,22.720262,502,771,1189,1497
横坑河东村,龙华区,观湖街道,龙华区观湖街道观城社区横坑河东村,114.056,22.711089,445,683,1054,1327
潭头一村,宝安区,松岗街道,宝安区松岗街道潭头社区潭头一村,113.840567,22.753575,462,710,1095,1379
松园小区,宝安区,松岗街道,宝安区松岗街道花果山社区松园小区,113.8343,22.773055,468,719,1109,1397
花果山旧村,宝安区,松岗街道,宝安区松岗街道花果山社区花果山旧村,113.837263,22.776324,470,721,1112,1401
格布村,宝安区,松岗街道,宝安区松岗街道红星社区格布村,113.834828,22.766396,478,734,1133,1427
马坜大屋村,龙华区,观湖街道,龙华区观湖街道观城社区马坜大屋村,114.047135,22.71557,492,755,1164,1466
马坜老一村,龙华区,观湖街道,龙华区观湖街道观城社区马坜老一村,114.043243,22.711145,483,742,1144,1441
大和东庵村,龙华区,观湖街道,龙华区观湖街道观城社区大和东庵村,114.045984,22.691306,495,759,1172,1475
马坜新村,龙华区,观湖街道,龙华区观湖街道观城社区马坜新村,114.044837,22.700778,455,698,1077,1356
水晶山庄,龙华区,观湖街道,龙华区观湖街道观城社区水晶山庄,114.044251,22.709532,559,858,1323,1666
文化新村居民小组,坪山区,坑梓街道,坪山区坑梓街道坑梓社区文化新村居民小组,114.364946,22.744298,377,579,894,1126
庄边社区庄边金庄园,宝安区,西乡街道,宝安区西乡街道庄边社区庄边社区庄边金庄园,113.880683,22.589149,1305,2003,3090,3891
中兴西,坪山区,坪山街道,坪山区坪山街道和平社区中兴西,114.340148,22.69226,522,802,1237,1558
新塘新村小区(新村),龙华区,福城街道,龙华区福城街道桔塘社区新塘新村小区(新村),114.018177,22.722565,413,635,979,1233
金奥小区,龙华区,福城街道,龙华区福城街道大水坑社区金奥小区,114.011691,22.730035,446,684,1056,1330
吓呃村,龙华区,观澜街道,龙华区观澜街道新澜社区吓呃村,114.04819,22.718222,546,837,1292,1627
向西新围,龙华区,观湖街道,龙华区观湖街道松元厦社区向西新围,114.063293,22.721994,509,781,1205,1518
向西新村,龙华区,观湖街道,龙华区观湖街道松元厦社区向西新村,114.062537,22.720854,507,778,1201,1512
旭玫新村,龙华区,观湖街道,龙华区观湖街道松元厦社区旭玫新村,114.059255,22.722467,459,705,1088,1370
大布新村,龙华区,观湖街道,龙华区观湖街道松元厦社区大布新村,114.061311,22.72116,575,883,1363,1716
河南新村,龙华区,观湖街道,龙华区观湖街道松元厦社区河南新村,114.06341,22.714799,526,808,1246,1569
水斗盘龙新村,龙华区,龙华街道,龙华区龙华街道油松社区水斗盘龙新村,114.048433,22.646998,701,1076,1661,2091
水斗新围村,龙华区,龙华街道,龙华区龙华街道油松社区水斗新围村,114.044043,22.641568,707,1085,1674,2108
立新小区,宝安区,福永街道,宝安区福永街道白石厦社区立新小区,113.821848,22.683305,707,1085,1674,2108
水斗富豪新村,龙华区,龙华街道,龙华区龙华街道油松社区水斗富豪新村,114.04762,22.643614,634,973,1501,1890
上油松荔苑新村,龙华区,龙华街道,龙华区龙华街道油松社区上油松荔苑新村,114.040439,22.634462,679,1042,1607,2024
华侨新村,龙华区,龙华街道,龙华区龙华街道油松社区华侨新村,114.046121,22.634413,746,1146,1767,2226
横坑河西村,龙华区,观湖街道,龙华区观湖街道观城社区横坑河西村,114.050267,22.70914,439,674,1040,1309
福楼小区,龙华区,观湖街道,龙华区观湖街道松元厦社区福楼小区,114.069533,22.717014,491,754,1163,1464
上围新村,龙华区,观湖街道,龙华区观湖街道松元厦社区上围新村,114.066587,22.719596,455,699,1079,1358
太兴新村,龙华区,观湖街道,龙华区观湖街道松元厦社区太兴新村,114.07134,22.717683,412,632,975,1228
民主社区石围,宝安区,沙井街道,宝安区沙井街道民主社区民主社区石围,113.76981,22.737929,495,760,1173,1477
三间仔,宝安区,沙井街道,宝安区沙井街道民主社区三间仔,113.776104,22.729251,575,882,1361,1714
和一住宅F区,宝安区,沙井街道,宝安区沙井街道和一社区和一住宅F区,113.776837,22.713994,537,825,1272,1602
和一住宅E区,宝安区,沙井街道,宝安区沙井街道和一社区和一住宅E区,113.778235,22.71993,497,763,1178,1483
和一住宅D区,宝安区,沙井街道,宝安区沙井街道和一社区和一住宅D区,113.779999,22.713958,523,803,1238,1559
蚝涌村,宝安区,松岗街道,宝安区松岗街道红星社区蚝涌村,113.829714,22.764486,521,800,1234,1554
中心新村,龙华区,观湖街道,龙华区观湖街道松元厦社区中心新村,114.068895,22.721856,480,736,1136,1430
老围老村,龙华区,观湖街道,龙华区观湖街道新田社区老围老村,114.078355,22.704696,591,907,1400,1763
老二村,龙华区,观澜街道,龙华区观澜街道牛湖社区老二村,114.083989,22.734772,517,793,1224,1541
岗头福田村,龙华区,观湖街道,龙华区观湖街道观城社区岗头福田村,114.056185,22.721785,555,851,1314,1654
田心村,龙华区,观湖街道,龙华区观湖街道新田社区田心村,114.079973,22.706221,464,712,1099,1384
BDC小区(新村),龙华区,福城街道,龙华区福城街道大水坑社区BDC小区(新村),114.009756,22.729311,405,621,959,1207
金湖湾小区(新村),龙华区,福城街道,龙华区福城街道兴富社区金湖湾小区(新村),114.008229,22.738091,487,748,1154,1454
山猪坑,龙华区,福城街道,龙华区福城街道兴富社区山猪坑,113.999344,22.737354,465,714,1101,1387
塘前老村,龙华区,福城街道,龙华区福城街道章阁社区塘前老村,114.015768,22.741267,318,488,753,949
塘前新村,龙华区,福城街道,龙华区福城街道章阁社区塘前新村,114.014623,22.744018,361,554,855,1077
章阁老村,龙华区,福城街道,龙华区福城街道章阁社区章阁老村,114.011874,22.750506,388,596,919,1157
老三村,龙华区,观湖街道,龙华区观湖街道新田社区老三村,114.081215,22.703685,533,819,1264,1591
老二村,龙华区,观湖街道,龙华区观湖街道新田社区老二村,114.078339,22.706501,483,742,1145,1442
谷二村,龙华区,观湖街道,龙华区观湖街道新田社区谷二村,114.08331,22.704885,521,799,1233,1553
谷一村,龙华区,观湖街道,龙华区观湖街道新田社区谷一村,114.084672,22.705541,485,744,1149,1446
牛轭岭新村,龙华区,观湖街道,龙华区观湖街道新田社区牛轭岭新村,114.08181,22.70881,464,712,1099,1384
新村居民小组,坪山区,坑梓街道,坪山区坑梓街道秀新社区新村居民小组,114.37345,22.75772,354,543,838,1056
沙一社区沙一住宅区,宝安区,沙井街道,宝安区沙井街道沙一社区沙一社区沙一住宅区,113.792657,22.737533,568,871,1345,1693
吓田居民小组,坪山区,龙田街道,坪山区龙田街道龙田社区吓田居民小组,114.356935,22.753203,333,511,788,993
荣田居民小组,坪山区,坑梓街道,坪山区坑梓街道金沙社区荣田居民小组,114.395015,22.756622,380,583,900,1134
龙山居民小组,坪山区,坑梓街道,坪山区坑梓街道金沙社区龙山居民小组,114.399183,22.753875,347,532,821,1034
上洋村,坪山区,石井街道,坪山区石井街道田心社区上洋村,114.411394,22.710596,320,491,758,954
卢屋居民小组,坪山区,坑梓街道,坪山区坑梓街道金沙社区卢屋居民小组,114.390624,22.742005,348,535,825,1039
东联居民小组,坪山区,坑梓街道,坪山区坑梓街道金沙社区东联居民小组,114.383944,22.739707,347,532,821,1034
马坜老二村,龙华区,观湖街道,龙华区观湖街道观城社区马坜老二村,114.044292,22.713361,496,761,1174,1478
元三村,龙华区,观湖街道,龙华区观湖街道新田社区元三村,114.087995,22.699956,403,618,954,1201
吉坑新村,龙华区,观湖街道,龙华区观湖街道新田社区吉坑新村,114.083183,22.700935,388,595,918,1156
白鸽湖新村,龙华区,观湖街道,龙华区观湖街道樟溪社区白鸽湖新村,114.087503,22.696097,442,678,1046,1317
料龙村,龙岗区,坪地街道,龙岗区坪地街道坪西社区料龙村,114.276746,22.763968,397,610,941,1185
沙二新村,宝安区,沙井街道,宝安区沙井街道沙二社区沙二新村,113.797087,22.740155,572,878,1355,1707
沙二西环新村,宝安区,沙井街道,宝安区沙井街道沙二社区沙二西环新村,113.793963,22.740524,586,899,1388,1748
东塘旧村,宝安区,沙井街道,宝安区沙井街道东塘社区东塘旧村,113.804575,22.736921,578,888,1369,1724
岳湖岗村,龙岗区,坪地街道,龙岗区坪地街道中心社区岳湖岗村,114.299794,22.777172,392,602,928,1169
富地岗村,龙岗区,坪地街道,龙岗区坪地街道坪东社区富地岗村,114.318098,22.77273,384,590,910,1146
西湖塘村,龙岗区,坪地街道,龙岗区坪地街道坪东社区西湖塘村,114.313293,22.768793,388,596,919,1157
料坑新村东,宝安区,石岩街道,宝安区石岩街道宝源社区料坑新村东,113.888444,22.673164,546,838,1294,1629
新香老屋村,龙岗区,坪地街道,龙岗区坪地街道六联社区新香老屋村,114.316451,22.778184,333,510,788,992
楼角老屋村,龙岗区,坪地街道,龙岗区坪地街道六联社区楼角老屋村,114.318147,22.786442,307,471,727,915
和一住宅C区,宝安区,沙井街道,宝安区沙井街道和一社区和一住宅C区,113.783212,22.718672,529,811,1252,1577
东边坑,宝安区,沙井街道,宝安区沙井街道后亭社区东边坑,113.816812,22.760907,518,795,1226,1544
后亭新村西,宝安区,沙井街道,宝安区沙井街道后亭社区后亭新村西,113.814813,22.759181,534,820,1266,1594
后亭新村东,宝安区,沙井街道,宝安区沙井街道后亭社区后亭新村东,113.816556,22.758321,523,804,1240,1561
马安山村,宝安区,沙井街道,宝安区沙井街道马安山社区马安山村,113.808822,22.71827,476,730,1127,1419
东埔小区,宝安区,沙井街道,宝安区沙井街道步涌社区东埔小区,113.809914,22.757364,540,828,1278,1609
祠堂南北小区,宝安区,沙井街道,宝安区沙井街道步涌社区祠堂南北小区,113.807138,22.756161,429,659,1016,1280
老围村,龙岗区,坪地街道,龙岗区坪地街道六联社区老围村,114.314859,22.78598,324,498,768,967
下围村,龙华区,观湖街道,龙华区观湖街道樟溪社区下围村,114.071717,22.690501,546,838,1293,1629
